plate	well	orf	c0	c1	c2	c3
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s91-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s91.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s91.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s91.tif
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s92-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s92.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s92.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s92.tif
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s93-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s93.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s93.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s93.tif
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s94-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s94.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s94.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s94.tif
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s95-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s95.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s95.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s95.tif
plate_1	A12	YBR170C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s96-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s96.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s96.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s96.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s97-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s97.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s97.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s97.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s98-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s98.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s98.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s98.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s99-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s99.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s99.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s99.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s100-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s100.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s100.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s100.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s101-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s101.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s101.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s101.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s102-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s102.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s102.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s102.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s103-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s103.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s103.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s103.tif
plate_1	A13	YAL022C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s104-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s104.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s104.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s104.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s105-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s105.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s105.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s105.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s106-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s106.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s106.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s106.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s107-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s107.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s107.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s107.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s108-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s108.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s108.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s108.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s109-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s109.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s109.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s109.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s110-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s110.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s110.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s110.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s111-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s111.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s111.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s111.tif
plate_1	A14	YBR171W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s112-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s112.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s112.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s112.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s113-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s113.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s113.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s113.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s114-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s114.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s114.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s114.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s115-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s115.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s115.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s115.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s116-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s116.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s116.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s116.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s117-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s117.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s117.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s117.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s118-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s118.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s118.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s118.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s119-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s119.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s119.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s119.tif
plate_1	A15	YAL023C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s120-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s120.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s120.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s120.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s121-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s121.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s121.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s121.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s122-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s122.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s122.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s122.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s123-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s123.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s123.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s123.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s124-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s124.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s124.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s124.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s125-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s125.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s125.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s125.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s126-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s126.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s126.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s126.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s127-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s127.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s127.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s127.tif
plate_1	A16	YBR172C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s128-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s128.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s128.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s128.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s129-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s129.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s129.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s129.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s130-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s130.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s130.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s130.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s131-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s131.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s131.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s131.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s132-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s132.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s132.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s132.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s133-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s133.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s133.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s133.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s134-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s134.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s134.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s134.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s135-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s135.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s135.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s135.tif
plate_1	A17	YAL026C	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s136-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s136.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s136.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s136.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s137-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s137.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s137.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s137.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s138-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s138.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s138.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s138.tif
plate_1	A18	YBR183W	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w1cf-Brightfield_s139-0001procstk.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w2cf-2cam-GFP_s139.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w3cf-2cam-RFP_s139.tif	/media/elmicro/meta/PromoterSWAT/screens/R1.1/plate_1/Images/promoterSWATp1_1_w4cf-2cam-BFP_s139.tif
